decade,duration,key_song,loudness,mode,tempo,time_signature,Last_Position,number_1s,weeks_at_number_1,chart_appearances,speed_general,gnr_Blues,gnr_Country,gnr_Folk,gnr_Funk,gnr_House Electronic Trance,gnr_Jazz,gnr_Latin,gnr_Metal,gnr_Pop,gnr_Pop Standards,gnr_Punk,gnr_Rap Hip Hop,gnr_Rhythm and Blues,gnr_Rock,gnr_Rock and Roll,gnr_Ska Reggae Dancehall,is_top40
0.566669244,0.039898141,0.000867351,-0.0026061,0.000289117,0.027775756,0.001156468,0.023835065,0,0,0.037006971,0.000578234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.559243247,0.098152896,0,-0.001442049,0.000285328,0.040605054,0.001141313,0.023522715,0,0,0.035380695,0.000855985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.570024924,0.088670544,0.002878914,-0.002576628,0,0.031223547,0.001151566,0.023607093,0,0,0.035410639,0.000575783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572502754,0.074020558,0.002313142,-0.002488363,0.000289143,0.046288004,0.001156571,0.026601138,0,0,0.035564565,0.000867428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564778207,0.040341301,0.002881521,-0.003443994,0,0.037925145,0.001152609,0.023755525,0,0,0.035154562,0.000864456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568529523,0.045250309,0,-0.006490229,0.000290066,0.029487828,0.001160264,0.018854295,0,0,0.035388062,0.000580132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571975448,0.069682288,0.002613086,-0.002274546,0.000290343,0.048205917,0.001161371,0.027001887,0,0,0.035131487,0.000871029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.562550938,0.085243688,0.001148063,-0.001855557,0.000287016,0.036423451,0.001148063,0.018081994,0,0,0.034154878,0.000861047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571482022,0.061188984,0.002597646,-0.003483443,0,0.027515993,0.001154509,0.023667437,0,0,0.033769392,0.000577255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.566192084,0.03697581,0.002310988,-0.002553931,0.000288874,0.044821036,0.001155494,0.020510019,0,0,0.033220454,0.000866621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.572845717,0.041502088,0,-0.002189966,0.000292268,0.046248816,0.001169073,0.027765481,0,0,0.033610846,0.000876805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.573350947,0.042416269,0.00146263,-0.001789382,0,0.034327633,0.000877578,0.024116109,0,0,0.033640489,0.000585052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.567834906,0.073007345,0.00173827,-0.003902416,0.000289712,0.02292054,0.000289712,0.024915205,0,0,0.033027132,0.000579423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.570394634,0.048599951,0.002619159,-0.002789986,0.000291018,0.021608935,0.000291018,0.026773626,0,0,0.033176014,0.000291018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572186397,0.049666941,0.003194949,-0.003270176,0,0.028871306,0.0011618,0.024107346,0,0,0.033111294,0.0005809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571062817,0.05739764,0.001748151,-0.00400822,0.000291359,0.044767829,0.001165434,0.028844499,0,0,0.03292352,0.000874076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.572491304,0.047026071,0.000292087,-0.003766467,0.000292087,0.030541243,0.00116835,0.025411604,0,0,0.033005876,0.000584175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.560213522,0.062595286,0.001429116,-0.001728945,0.000285823,0.035957133,0.001143293,0.018006863,0,0,0.032298025,0.00085747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56767497,0.049816375,0.00144815,-0.002984059,0.00028963,0.026008492,0.00028963,0.022301517,0,0,0.0327282,0.00057926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.569669207,0.070847186,0.001156689,-0.001733587,0.000289172,0.043159816,0.000289172,0.023422947,0,0,0.032676457,0.000867517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.569162608,0.078873803,0.000866745,-0.002731981,0.000288915,0.042967732,0.00115566,0.024557778,0,0,0.032358483,0.000866745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.560857999,0.051793519,0,-0.003120488,0.000286152,0.029826772,0.000858456,0.017741426,0,0,0.030618268,0.000572304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56705556,0.052365845,0.002603827,-0.003591545,0.000289314,0.026337706,0.001157256,0.020541298,0,0,0.030956605,0.000578628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.572234935,0.051384361,0.001459783,-0.003547857,0.000291957,0.025376284,0.001167826,0.02919566,0,0,0.031239356,0.000583913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571242893,0.032933902,0,-0.002822406,0.00029145,0.026590191,0.000874351,0.026521991,0,0,0.031185199,0.000582901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571558801,0.036159843,0.002624505,-0.003557079,0.000291612,0.035719217,0.001166447,0.021287649,0,0,0.029452775,0.000874835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.573941975,0.05011067,0.000874023,-0.003897853,0.000291341,0.040116796,0.002039388,0.028260087,0,0,0.029425452,0.000874023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570929011,0.060570641,0.000289812,-0.00309345,0,0.041593772,0.001159247,0.023892339,0,0,0.02927098,0.000869435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57219666,0.048796466,0.001452276,-0.00401409,0.000290455,0.04087924,0.000290455,0.026140964,0,0,0.02817415,0.000871365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572193608,0.049667567,0.002614082,-0.002840055,0.000290454,0.026690363,0.001161814,0.021784021,0,0,0.027883546,0.000580907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570874874,0.058826193,0.002608058,-0.004255771,0,0.050389995,0.001159137,0.023762304,0,0,0.027529499,0.000869353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571926253,0.096385541,0.001451589,-0.004276383,0.000290318,0.041318623,0.001161272,0.0275802,0,0,0.0275802,0.000870954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566834222,0.082003936,0.000575466,-0.002573773,0.000287733,0.035688976,0.001150932,0.022155449,0,0,0.027046912,0.000863199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.565465386,0.056546539,0.000574077,-0.002968263,0.000287038,0.044230875,0.001148153,0.016935258,0,0,0.026694559,0.000861115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.571437101,0.070419522,0.002597441,-0.003165704,0.000288605,0.035752337,0.001154418,0.023665577,0,0,0.026263018,0.000865814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.572073433,0.069920086,0,-0.001606717,0.000288926,0.036952766,0.001155704,0.023114078,0,0,0.026292264,0.000866778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.571053132,0.044640702,0.000579749,-0.00499599,0.000289875,0.034002301,0.000289875,0.024059599,0,0,0.025219098,0.000579749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.566374786,0.039010508,0.002022767,-0.001689877,0.000288967,0.043028302,0.000288967,0.02382268,0,0,0.025140105,0.0008669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.565273405,0.132279715,0.001147763,-0.003858206,0.000286941,0.04128734,0.001147763,0.021520561,0,0,0.024963851,0.000860822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.568326054,0.044074265,0.000579925,-0.003827502,0.000289962,0.052655989,0.000289962,0.023904754,0,0,0.024936755,0.000869887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.566290299,0.04709455,0.000577847,-0.003930517,0.000288924,0.030105264,0.001155694,0.023819126,0,0,0.024847431,0.000577847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.567544402,0.039091068,0,-0.003560472,0.000289563,0.032558806,0.00086869,0.023871876,0,0,0.024902458,0.000579127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571791805,0.036174584,0,-0.004075475,0.000291731,0.051158738,0.001166922,0.024797094,0,0,0.023921902,0.000875192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.570011716,0.077544741,0.002025422,-0.002917766,0,0.030182844,0.001157384,0.026619836,0,0,0.023726376,0.000578692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.573044105,0.0436328,0.003199739,-0.002336973,0.000290885,0.031543315,0.001163541,0.027052336,0,0,0.023561712,0.000581771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570487696,0.042569386,0.003185464,-0.001634433,0.000289588,0.057700052,0.001158351,0.021139899,0,0,0.023456601,0.000868763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568440418,0.06088372,0.002596936,-0.002551634,0.000288548,0.045616045,0.001154194,0.023788196,0,0,0.023372423,0.000865645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.572128666,0.048455795,0.002043317,-0.004394882,0,0.033204188,0.00116761,0.028606433,0,0,0.02335219,0.000583805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.566334597,0.069924986,0,-0.004324947,0.000288946,0.037498285,0.001155785,0.023982536,0,0,0.022826752,0.000866839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56950858,0.051139546,0.002033959,-0.00251194,0.000290566,0.036827737,0.001162262,0.028765995,0,0,0.022954683,0.000871697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.561296098,0.111689376,0.002849219,-0.003272328,0.000284922,0.035228311,0.001139688,0.023489219,0,0,0.022508828,0.000854766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.574328269,0.054795605,0.002051172,-0.004382476,0.000293025,0.022755706,0.000879074,0.028423389,0,0,0.022855921,0.000586049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.569069763,0.114680556,0.002888679,-0.002355429,0,0.038913973,0.001155472,0.028309054,0,0,0.022242828,0.000866604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.570653373,0.072417941,0.000289672,-0.002050007,0.000289672,0.037176184,0.001158687,0.023753085,0,0,0.022304726,0.000869015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.573929663,0.056813239,0.001159454,-0.002856025,0.000289863,0.032220643,0.001159454,0.023896608,0,0,0.022029623,0.000579727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57176877,0.061219687,0,-0.002571516,0.000288772,0.039885781,0.000866316,0.025411945,0,0,0.02194668,0.000866316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.571832732,0.046971974,0.001458757,-0.001179551,0.000291751,0.035261657,0.000291751,0.02405225,0,0,0.021881355,0.000875254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.567596095,0.057623969,0,-0.004033102,0,0.057309054,0.001152479,0.023752862,0,0,0.021608988,0.00086436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.572908114,0.06915406,0.002025433,-0.003220727,0.000289348,0.032033665,0.00115739,0.026619973,0,0,0.02112237,0.000578695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.573171219,0.060501406,0.002026363,-0.004816954,0.00028948,0.031110171,0.001157922,0.026053237,0,0,0.02113207,0.000578961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.569103932,0.049941774,0.000871077,-0.002946855,0.000290359,0.03599321,0.000290359,0.022067295,0,0,0.020905859,0.000871077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.569499118,0.043584116,0.002324486,-0.003977486,0.000290561,0.035391465,0.001162243,0.024697666,0,0,0.020920376,0.000871682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568193822,0.061722578,0,-0.003085552,0.000288423,0.035065058,0.001153693,0.024515977,0,0,0.020766475,0.00086527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.572962095,0.075237447,0.003183123,-0.001961093,0.000289375,0.025282097,0.001446874,0.026911856,0,0,0.02054561,0.00057875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.574163427,0.064119774,0.002623082,-0.003043649,0.000291454,0.025790139,0.001165814,0.028270991,0,0,0.020401746,0.000582907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.565839395,0.047057052,0.000577387,-0.002907144,0.000288694,0.035401915,0.001154774,0.02380016,0,0,0.02020855,0.000866081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.567741459,0.089051833,0.00317013,-0.0029292,0.000288194,0.034955006,0.001152775,0.025649233,0,0,0.020173554,0.000864581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.566707783,0.040768264,0,-0.002627385,0.000289137,0.038463556,0.001156546,0.02313093,0,0,0.019950427,0.00086741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.565656526,0.057431453,0.002886003,-0.004900144,0.0002886,0.031891195,0.001154401,0.023792469,0,0,0.019913419,0.000577201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.572960148,0.043848991,0.002338613,-0.004184655,0.000292327,0.025324254,0.00087698,0.024555435,0,0,0.019878209,0.000584653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.573251219,0.042701366,0,-0.003638098,0.000292475,0.029866681,0.000877425,0.024111914,0,0,0.019595832,0.00058495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.570964503,0.037578786,0.003204393,-0.005057114,0.000291308,0.030808487,0.000291308,0.021556823,0,0,0.019517664,0.000582617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.571199655,0.037594263,0.002914284,-0.005527814,0.000291428,0.039079674,0.001165714,0.023022843,0,0,0.019234274,0.000874285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.569280745,0.0601068,0.003178725,-0.004399066,0.000288975,0.037443068,0.0011559,0.02600775,0,0,0.018783375,0.000866925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.569782947,0.07404286,0.002892299,-0.003682475,0.00028923,0.050859925,0.00115692,0.023844378,0,0,0.018510715,0.00086769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.560591449,0.042044359,0.000572032,-0.003162193,0.000286016,0.03144203,0.001144064,0.014300802,0,0,0.018019011,0.000572032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.572322945,0.060444311,0,-0.001844281,0.000292002,0.034171184,0.001168006,0.028908149,0,0,0.018396095,0.000584003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.572661645,0.078486621,0,-0.005783011,0.000290691,0.031094655,0.001453456,0.029069119,0,0,0.018313545,0.000581382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.569025821,0.02874161,0.000580639,-0.000520542,0.000290319,0.025367229,0.001161277,0.025838417,0,0,0.018290116,0.000580639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.572158586,0.048212348,0,-0.002676657,0.000290436,0.035014653,0.000290436,0.023943794,0,0,0.018297457,0.000871307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571434831,0.051052046,0.000870205,-0.002556373,0.000290068,0.038912101,0.001160274,0.023913506,0,0,0.018274312,0.000870205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.572393922,0.079210068,0.001445439,-0.002027084,0.000289088,0.032176055,0.001156351,0.023832665,0,0,0.018212534,0.000578176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.567728521,0.041421009,0.002606917,-0.002789401,0.000289657,0.039774886,0.00115863,0.02387962,0,0,0.017089787,0.000868972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.568328627,0.037115339,0.000289964,-0.002192415,0.000289964,0.02962239,0.000869891,0.023904862,0,0,0.017107852,0.000579927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.568662458,0.051381684,0.001731967,-0.003286118,0.000288661,0.050511948,0.001154645,0.027422809,0,0,0.016742346,0.000865983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.570719563,0.07619251,0.001158821,-0.002386593,0.000289705,0.034816501,0.001158821,0.027522009,0,0,0.016513206,0.000869116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.568212903,0.061699886,0.000573952,-0.002965325,0.000286976,0.044766567,0.001147905,0.02365858,0,0,0.016357644,0.000860929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.566648921,0.037583857,0.00173464,-0.003286853,0.000289107,0.028109256,0.001156426,0.019081035,0,0,0.015900863,0.000578213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.570898572,0.044628619,0,-0.002709595,0.000289796,0.033507689,0.001159185,0.023891065,0,0,0.015648996,0.000579592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.574236685,0.051271133,0.002636801,-0.005028673,0.000292978,0.048082361,0.000292978,0.027246945,0,0,0.015527829,0.000878934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55944946,0.059370147,0.001427167,-0.002705338,0.000285433,0.031519839,0.001141734,0.023531389,0,0,0.01512797,0.000570867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568054994,0.062572555,0,-0.002323547,0,0.025545462,0.000865058,0.018166226,0,0,0.015282698,0.000576706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.56987902,0.039631181,0.000289279,-0.002601483,0.000289279,0.050007896,0.001157115,0.019092394,0,0,0.015331771,0.000867836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.572459875,0.041263605,0.002905888,-0.004015356,0.000290589,0.021668042,0.001162355,0.023956403,0,0,0.015110616,0.000290589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.574461318,0.05365527,0.002624443,-0.003193655,0.000291605,0.03134605,0.001166419,0.029160473,0,0,0.015163446,0.000583209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570470915,0.050934903,0.000291057,-0.001822596,0.000291057,0.042413639,0.001164226,0.02399497,0,0,0.014552829,0.00087317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.567458322,0.123624849,0.002026637,-0.004408804,0.00028952,0.032744372,0.001158078,0.028951955,0,0,0.014186458,0.000579039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.568037539,0.039704665,0.00057963,-0.001475159,0.000289815,0.032884736,0.00115926,0.026662987,0,0,0.013911123,0.00057963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.569895814,0.03529304,0.002603585,-0.004481638,0.000289287,0.020458681,0.000289287,0.023849101,0,0,0.013885786,0.000289287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565668939,0.052834053,0.000574283,-0.003420718,0,0.045027248,0.001148566,0.023672214,0,0,0.013782796,0.000861425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571224905,0.03409863,0.000582883,-0.002912956,0,0.043002161,0.001165765,0.027686921,0,0,0.013406299,0.000874324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.567775822,0.040845097,0.002027771,-0.002964311,0.000289682,0.04400842,0.000289682,0.024622931,0,0,0.013325351,0.000869045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.569151212,0.044719024,0.002613449,-0.004383626,0.000290383,0.029564792,0.00087115,0.026424878,0,0,0.013067247,0.000580767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.573126223,0.03713624,0.001169645,-0.004084109,0.000292411,0.055828927,0.000292411,0.028948723,0,0,0.012866099,0.000877234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.571163238,0.049539669,0.002039869,-0.002838914,0.00029141,0.029396839,0.001165639,0.023604195,0,0,0.012822032,0.00058282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568548189,0.036839602,0.002030529,-0.001670545,0.000290076,0.040319059,0.001160302,0.021465595,0,0,0.012763327,0.000870227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565230661,0.038931704,0.001153532,-0.004010542,0.000288383,0.027487225,0.001153532,0.024800937,0,0,0.012688852,0.000576766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.573089525,0.066618021,0.002909084,-0.003863845,0.000290908,0.028987275,0.001454542,0.027636297,0,0,0.012799969,0.000581817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.567485196,0.045456722,0.002026733,-0.004025381,0,0.035478248,0.001158133,0.024610327,0,0,0.01244993,0.0008686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.572602981,0.050575086,0.000581323,-0.003246107,0.000290661,0.025669181,0.000871984,0.021799606,0,0,0.012498441,0.000581323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572343825,0.059268092,0,-0.004253648,0,0.028269718,0.00087159,0.023532919,0,0,0.012492784,0.00058106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572681335,0.098257001,0.001453506,-0.004024177,0.000290701,0.056363471,0.000872104,0.029070119,0,0,0.012500151,0.000872104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568366448,0.129252878,0.000288511,-0.004021265,0.000288511,0.039686404,0.001154044,0.027697045,0,0,0.012405968,0.000865533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571163597,0.066347287,0.002884665,-0.002713316,0.000288466,0.036253311,0.000288466,0.023781438,0,0,0.011827125,0.000865399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.572828796,0.059018724,0.00231446,-0.004516379,0.000289307,0.045203714,0.00115723,0.023850771,0,0,0.011282991,0.000867922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.568809967,0.033083845,0,-0.00464799,0.000290209,0.036647904,0.001160837,0.021475478,0,0,0.011027948,0.000870628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568753184,0.063259283,0.001450901,-0.003378858,0.00029018,0.042375014,0.00029018,0.026986758,0,0,0.011026847,0.000870541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.569194742,0.11210536,0,-0.002016452,0,0.024174596,0.001155725,0.023819763,0,0,0.010979391,0.000577863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.570189339,0.067149201,0.002894362,-0.003985247,0.000289436,0.053869289,0.001157745,0.024312642,0,0,0.01070914,0.000868309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.57320794,0.057320794,0.002026493,-0.003196937,0.000289499,0.036097625,0.001447495,0.023738915,0,0,0.010711462,0.000868497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.571154759,0.09663477,0.003173082,-0.001987503,0.000288462,0.04392007,0.001153848,0.026250042,0,0,0.010673094,0.000865386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.567132147,0.04890068,0.002025472,-0.00304168,0,0.035267228,0.001157413,0.023437604,0,0,0.010416713,0.000868059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.570797042,0.094456769,0.001448723,-0.004720231,0.000289745,0.02441099,0.001448723,0.026366767,0,0,0.010430809,0.000579489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.574300182,0.04922573,0.000879031,-0.003149861,0,0.025323122,0.000879031,0.02930103,0,0,0.01025536,0.000586021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.561833843,0.041353252,0.003137143,-0.002903284,0.000285195,0.038172189,0.001140779,0.023511722,0,0,0.00998182,0.000855585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.56129649,0.180925518,0.00142461,-0.003956143,0,0.027216042,0.000854766,0.023489235,0,0,0.009972273,0.000569844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.573867919,0.059995282,0.001449161,-0.003690724,0.000289832,0.037202292,0.001159329,0.028983228,0,0,0.01014413,0.000869497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.564537395,0.053285417,0.001440146,-0.001897825,0.000288029,0.024973003,0.000864088,0.020450079,0,0,0.009792996,0.000576059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.574019953,0.072845172,0.003205188,-0.001169602,0,0.026843737,0.001165523,0.024021689,0,0,0.009906943,0.000582761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.571421125,0.040524253,0.001166166,-0.005202556,0,0.021346661,0.001166166,0.023614853,0,0,0.009620866,0.000291541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.569329707,0.053156804,0.001161897,-0.00190464,0,0.033055109,0.001161897,0.025561742,0,0,0.009585653,0.000580949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56893908,0.038896855,0.00058055,-0.002698107,0.000290275,0.030943319,0.0011611,0.023512278,0,0,0.009288801,0.00058055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.571798966,0.039092378,0.001750405,-0.002662658,0.000291734,0.040803399,0.000291734,0.02405083,0,0,0.009335493,0.000875202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.56291436,0.049685808,0.000861604,-0.002598309,0.000287201,0.027914521,0.000287201,0.023677129,0,0,0.009190439,0.000574402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.567312385,0.050074001,0,-0.002678235,0.000289445,0.036709164,0.00115778,0.023862117,0,0,0.009262243,0.000868335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.574339419,0.068456618,0.001740422,-0.001704164,0.00029007,0.041211754,0.001450352,0.023913669,0,0,0.009282253,0.000870211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.571127332,0.06291098,0.003189036,-0.003445318,0.000289912,0.036964115,0.000289912,0.023900638,0,0,0.008987283,0.000869737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.572287471,0.049345195,0.002335867,-0.002295282,0.000291983,0.044598713,0.00087595,0.02832239,0,0,0.008759502,0.00087595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.573833353,0.070491204,0.002039002,-0.004193935,0.000291286,0.031347904,0.000291286,0.028837311,0,0,0.008738579,0.000582572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571888904,0.086072168,0.001732997,-0.002118011,0,0.038218353,0.001155331,0.026861449,0,0,0.008664983,0.000866498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.570861433,0.037572002,0.002621302,-0.002648972,0,0.028562003,0.001165023,0.024011396,0,0,0.008155163,0.000582512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
