index,bill_popularity,weeks_ranked,average_rank,year_first_appear,year_last_appear,decade,duration,key_song,loudness,mode,tempo,time_signature,Last_Position,number_1s,weeks_at_number_1,chart_appearances,speed_general,gnr_Blues,gnr_Country,gnr_Folk,gnr_Funk,gnr_House Electronic Trance,gnr_Jazz,gnr_Latin,gnr_Metal,gnr_Pop,gnr_Pop Standards,gnr_Punk,gnr_Rap Hip Hop,gnr_Rhythm and Blues,gnr_Rock,gnr_Rock and Roll,gnr_Ska Reggae Dancehall,is_top10,is_top40
4419,0.026501144,0.001164885,0.022424045,0.573997302,0.573997302,0.57370608,0.047469082,0.00203855,-0.003538631,0.000291221,0.049716437,0.001164885,0.027666029,0,0,0.063486257,0.000873664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,0.082488998,0.001161817,0.022945883,0.572775721,0.572775721,0.572194813,0.048796309,0.002614088,-0.003598437,0,0.032513155,0.001161817,0.023817246,0,0,0.06331902,0.000580908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,0.024183066,0.001165449,0.023017617,0.574566348,0.574566348,0.573983623,0.048948857,0.00262226,-0.003609687,0,0.032614798,0.001165449,0.023891704,0,0,0.063516969,0.000582724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,0.006964865,0.001160811,0.027279056,0.57315037,0.57315037,0.571699356,0.089382437,0.002321622,-0.00200356,0.000290203,0.032600213,0.001160811,0.028149664,0,0,0.063264193,0.000580405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,0.010186447,0.001164165,0.026484762,0.573060401,0.573060401,0.570441029,0.098954056,0.002037289,-0.00340984,0.000291041,0.033679886,0.000873124,0.026775803,0,0,0.062573888,0.000582083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4424,0.010195671,0.00116522,0.026508744,0.573870607,0.573870607,0.573870607,0.065543597,0.00116522,-0.003122497,0.000291305,0.027337797,0.000873915,0.029130488,0,0,0.062339244,0.00058261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4425,0.004070975,0.00145392,0.02820604,0.574298232,0.574298232,0.572844312,0.055830512,0.00145392,-0.003599033,0,0.046993007,0.001163136,0.023972491,0,0,0.062227758,0.000872352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4426,0.023130091,0.001171144,0.023422877,0.574153275,0.574153275,0.573860489,0.058264407,0.000292786,-0.005490322,0.000292786,0.03735012,0.001171144,0.029278596,0,0,0.058557193,0.000878358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,0.004100738,0.00087873,0.027826436,0.575274948,0.575274948,0.574103308,0.034856272,0.002636189,-0.005831249,0.00029291,0.02553383,0.00087873,0.028705165,0,0,0.05858197,0.00058582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,0.007040461,0.000586705,0.025815025,0.574971008,0.574971008,0.574971008,0.030508666,0,-0.004447225,0.000293353,0.042133641,0.000880058,0,0,0,0.058670511,0.000880058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,0.005849046,0.001169809,0.02778297,0.574376358,0.576423524,0.573206549,0.045915014,0.002632071,-0.002206845,0,0.02973509,0.001169809,0.024110035,0,0,0.057613107,0.000584905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,0.012008174,0.000878647,0.025187876,0.575220805,0.575220805,0.574049276,0.035145874,0.000292882,-0.001896413,0.000292882,0.038597492,0.001171529,0.024145482,0,0,0.05769781,0.000878647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,0.005563977,0.000878523,0.027527046,0.575139562,0.575139562,0.573968199,0.045683183,0.002928409,-0.002485927,0.000292841,0.026480433,0.000878523,0.024142072,0,0,0.057689661,0.000585682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,0.004341256,0.000868251,0.027494621,0.570730445,0.570730445,0.570151611,0.128790592,0.000289417,-0.00260157,0.000289417,0.027522115,0.000868251,0.023859806,0,0,0.057015161,0.000578834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,0.018261938,0.001159488,0.024349251,0.573946629,0.573946629,0.573946629,0.070438904,0.00289872,-0.00380515,0.000289872,0.026382703,0.000289872,0.023479635,0,0,0.057104791,0.000579744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4434,0.025943937,0.00144133,0.023637809,0.572207947,0.572207947,0.570766617,0.107523206,0.002594394,-0.003385107,0,0.040645502,0.001153064,0.025367405,0,0,0.055923598,0.000864798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4435,0.045707657,0.001446445,0.01967165,0.571924288,0.571924288,0.569899265,0.115426298,0.001735734,-0.003444274,0.000289289,0.030951894,0.001157156,0.023432406,0,0,0.053518459,0.000578578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,0.009002647,0.00145204,0.02729835,0.573265356,0.573265356,0.572103724,0.089736066,0,-0.002771363,0.000290408,0.037900855,0.001161632,0.028459982,0,0,0.053435069,0.000871224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4437,0.034455953,0.001158183,0.020268207,0.572142541,0.572142541,0.570405266,0.115818328,0.001158183,-0.003267814,0,0.024826527,0.000289546,0.023870421,0,0,0.053276431,0.000579092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4438,0.013307584,0.001446477,0.026325874,0.574540494,0.574540494,0.572804722,0.071455943,0.000578591,-0.003488323,0,0.030433867,0.001157181,0.023849769,0,0,0.052651747,0.000578591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4439,0.020864798,0.001159155,0.023762687,0.57291258,0.57291258,0.570884058,0.106352512,0,-0.002457699,0.000289789,0.027909565,0.001159155,0.024921842,0,0,0.052741573,0.000579578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4440,0.024574655,0.001156454,0.022839974,0.573023136,0.573023136,0.572444909,0.094540144,0.000289114,-0.002236005,0,0.032132663,0.001156454,0.025152882,0,0,0.052618673,0.000578227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4441,0.030727899,0.001449429,0.022900981,0.574263848,0.574263848,0.573973963,0.056527739,0.002608973,-0.002555344,0,0.043889586,0.001159543,0.024930182,0,0,0.051599679,0.000869658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4442,0.026025971,0.001445887,0.023712552,0.574017253,0.574017253,0.572571366,0.072005187,0,-0.005525892,0.000289177,0.047457491,0.00115671,0.023840053,0,0,0.051473587,0.000867532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4443,0.017452793,0.00116352,0.02472479,0.574778653,0.574778653,0.573033374,0.069229413,0.002617919,-0.003115614,0,0.02452292,0.00029088,0.02530655,0,0,0.05177662,0.00058176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4444,0.006979311,0.000872414,0.026754024,0.575211514,0.575211514,0.572885077,0.059905749,0.000872414,-0.004664215,0.000290805,0.02920318,0.001163218,0.02588161,0,0,0.05176322,0.000581609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4445,0.01363503,0.000870321,0.024368989,0.573251462,0.573251462,0.57151082,0.099506706,0.003191177,-0.00374122,0,0.031198689,0.001160428,0.02233824,0,0,0.051348942,0.000580214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4446,0.039513893,0.001170782,0.019317903,0.574561267,0.574561267,0.57368318,0.053270581,0.002341564,-0.002844415,0.000292696,0.042564072,0.001170782,0.024130083,0,0,0.051514408,0.000878087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0.043891892,0.001453374,0.020347235,0.573792019,0.573792019,0.57262932,0.079354215,0.002034723,-0.003265731,0.000290675,0.027667298,0.000290675,0.025870056,0,0,0.050868087,0.00058135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4448,0.042150271,0.001453458,0.020639098,0.574406454,0.574406454,0.572662304,0.070056658,0.002616224,-0.003035692,0,0.028657243,0.001162766,0.025871546,0,0,0.050871017,0.000581383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4449,0.012499576,0.000872063,0.024999152,0.574399116,0.574399116,0.572654989,0.078195021,0,-0.003560054,0.000290688,0.028927507,0.001162751,0.02528984,0,0,0.050870367,0.000581376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4450,0.004075411,0.000873302,0.027654576,0.574050776,0.574050776,0.573468575,0.070155293,0.002037706,-0.0043342,0.000291101,0.039291039,0.001164403,0.028236778,0,0,0.049487136,0.000873302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,0.028350218,0.001461351,0.023673894,0.575480206,0.575480206,0.572849773,0.04997822,0.002045892,-0.00272542,0.00029227,0.039292818,0.00029227,0.024095029,0,0,0.047932328,0.000876811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4452,0.009654623,0.001170257,0.026915918,0.575181467,0.575181467,0.573426081,0.057342608,0.000585129,-0.004145929,0.000292564,0.032231519,0.001170257,0.024119269,0,0,0.04798055,0.000585129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4453,0.029967938,0.001454754,0.022985118,0.574918895,0.574918895,0.57317319,0.05760827,0.000290951,-0.002091355,0.000290951,0.042301345,0.001163803,0.025603675,0,0,0.045097383,0.000872853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0.081402552,0.001167062,0.008752963,0.574486112,0.574486112,0.571860224,0.039388332,0.002042358,-0.002222377,0.000291765,0.045066087,0.000291765,0.016922394,0,0,0.044931875,0.000875296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4455,0.045577732,0.00116866,0.017822062,0.575272789,0.575272789,0.572643305,0.055803506,0.00233732,-0.003783536,0.000292165,0.037092386,0.00116866,0.022788866,0,0,0.044993403,0.000876495,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4456,0.008187801,0.001169686,0.027195195,0.575777831,0.575777831,0.573146038,0.049419225,0.002631793,-0.005392544,0.000292421,0.034073824,0.001169686,0.02410749,0,0,0.044155639,0.000584843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,0.020098195,0.001165113,0.02417609,0.573818044,0.573818044,0.573818044,0.073402105,0.002621504,-0.002853652,0,0.046493825,0.000291278,0.024013239,0,0,0.043983007,0.000873835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,0.012026238,0.001173291,0.026399058,0.574912827,0.574912827,0.574912827,0.0551447,0.000879969,-0.007793589,0,0.016241581,0.001173291,0.029038964,0,0,0.043998431,0.000293323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4459,0.01802781,0.001163085,0.024715546,0.575436062,0.575436062,0.572819122,0.06193425,0.000581542,-0.002263362,0.000290771,0.032882144,0.000290771,0.025297088,0,0,0.043615669,0.000581542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,0.0423863,0.001451586,0.020612516,0.574537588,0.574537588,0.571924734,0.074321184,0.002612854,-0.004774555,0.000290317,0.039116458,0.001161268,0.021483467,0,0,0.043547569,0.000870951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4461,0.020893709,0.001450952,0.024956374,0.574576987,0.574867177,0.574576987,0.05861846,0,-0.003208055,0.00029019,0.031079101,0.00029019,0.026117136,0,0,0.04352856,0.000580381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4462,0.004988451,0.001173753,0.028170074,0.57513901,0.57513901,0.57513901,0.040494481,0,-0.003083449,0.000293438,0.029961808,0.001173753,0.028463512,0,0,0.043722302,0.000586877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,0.029596938,0.001172156,0.021977924,0.574649457,0.574942496,0.574356418,0.038095069,0,-0.003744159,0.000293039,0.055542024,0.001172156,0.019340573,0,0,0.043662809,0.000879117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,0.022822827,0.001444483,0.02426731,0.572304056,0.572304056,0.572015159,0.106025032,0.003177862,-0.003843191,0.000288897,0.039085969,0.001155586,0.025711793,0,0,0.043045585,0.00086669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0.023654128,0.00115386,0.023077198,0.571449112,0.571449112,0.571160647,0.120866824,0,-0.002394259,0,0.03786997,0.00115386,0.023942593,0,0,0.042981281,0.000865395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,0.009300367,0.000871909,0.025866646,0.574588315,0.574878952,0.57255386,0.076437393,0.002034455,-0.002369559,0.000290636,0.032576571,0.001162546,0.026157283,0,0,0.043014199,0.000581273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4467,0.034311667,0.001453884,0.02209904,0.574575038,0.574575038,0.572830377,0.075601979,0.002616992,-0.002963307,0.000290777,0.024496786,0.000290777,0.025879139,0,0,0.042744196,0.000581554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4468,0.007607417,0.001170372,0.027503737,0.574945135,0.574945135,0.57348217,0.052374137,0.001462965,-0.001984658,0,0.048042591,0.000877779,0.028381516,0,0,0.042425977,0.000877779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0.02223862,0.001170454,0.023701688,0.575570609,0.575570609,0.573522315,0.054718711,0.001170454,-0.002850347,0,0.028203838,0.00087784,0.026042595,0,0,0.042428947,0.000585227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0.016368199,0.000876868,0.02367543,0.575517563,0.575517563,0.572886959,0.047935439,0.000292289,-0.00302081,0.000292289,0.051603377,0.001169157,0.024096593,0,0,0.042381943,0.000876868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,0.033679528,0.001451704,0.022356238,0.574874704,0.574874704,0.574874704,0.046454522,0,-0.004141711,0.000290341,0.034997094,0.001161363,0.024098283,0,0,0.04209941,0.000871022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4472,0.000584979,0.000877468,0.028956456,0.575619251,0.575619251,0.573279335,0.048845739,0.000584979,-0.002506342,0.000292489,0.033816461,0.000877468,0.029248946,0,0,0.041825992,0.000584979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4473,0.01799874,0.001451511,0.025546598,0.573346953,0.573346953,0.571895441,0.098993069,0,-0.00269923,0.000290302,0.033790021,0.001161209,0.023932782,0,0,0.040352013,0.000580605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4474,0.03899056,0.001454872,0.021241126,0.575256252,0.575256252,0.573219432,0.062559481,0.001454872,-0.002709844,0,0.018918569,0.001163897,0.025896715,0,0,0.040445432,0.000290974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4475,0.02413298,0.000588609,0.017363973,0.576248476,0.576248476,0.573894039,0.046500132,0.000588609,-0.004402797,0.000294305,0.026962131,0.000882914,0.024262742,0,0,0.039142516,0.000588609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4476,0.008189287,0.000877424,0.026615182,0.575589863,0.575589863,0.573250067,0.050305618,0.002047322,-0.003544791,0.000292475,0.043914757,0.001169898,0.024111866,0,0,0.038606637,0.000877424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,0.005275708,0.000879285,0.02755092,0.575638363,0.575638363,0.574465984,0.042791854,0.002930949,-0.004837824,0.000293095,0.026711496,0.00117238,0.029309489,0,0,0.038395431,0.00058619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4478,0.003229136,0.000587116,0.027887991,0.575666837,0.575666837,0.575373279,0.03463982,0.001467789,-0.005492173,0.000293558,0.03347557,0.000293558,0,0,0,0.038456071,0.000587116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4479,0.012312639,0.001172632,0.026384226,0.574589821,0.574589821,0.574589821,0.065960566,0.002638423,-0.004370694,0,0.032053904,0.000293158,0.024168218,0,0,0.036937917,0.000586316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4480,0.021147163,0.001448436,0.024623409,0.57329091,0.57329091,0.570683725,0.097914264,0.001448436,-0.001708865,0,0.055873992,0.001158749,0.024913097,0,0,0.035631522,0.000869062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4481,0.01735349,0.001446124,0.025451786,0.574400526,0.574400526,0.572665177,0.083007528,0.00057845,-0.002971207,0.000289225,0.033478064,0.001156899,0.02631946,0,0,0.033839306,0.00057845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4482,0.034607918,0.00117315,0.020823408,0.574843382,0.574843382,0.574843382,0.053378314,0,-0.001166111,0.000293287,0.039840166,0.000293287,0.02404957,0,0,0.033728056,0.000879862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4483,0.047773352,0.001172352,0.017292195,0.575038746,0.575038746,0.57445257,0.036342918,0,-0.001260279,0,0.048737611,0.001172352,0.023153956,0,0,0.033705125,0.000879264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4484,0.019068734,0.000880095,0.022882481,0.57499567,0.57499567,0.57499567,0.05309909,0.001466826,-0.00131985,0.000293365,0.040557437,0.001173461,0.022882481,0,0,0.033736991,0.000880095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4485,0.009077049,0.001171232,0.026938338,0.576246193,0.576246193,0.573903729,0.042164356,0.000292808,-0.002287123,0.000292808,0.024476116,0.000292808,0.027231146,0,0,0.033380115,0.000585616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,0.020195884,0.000878082,0.022537435,0.576314421,0.576314421,0.573680176,0.05092875,0.00146347,-0.003746775,0.000292694,0.020823712,0.000292694,0.023415517,0,0,0.033367112,0.000292694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,0.007870225,0.000874469,0.026525575,0.574817947,0.574817947,0.574234968,0.061795844,0.00058298,-0.004034219,0.00029149,0.038990554,0.001165959,0.027983024,0,0,0.033229841,0.000874469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,0.021093092,0.000878879,0.02226493,0.575958596,0.575958596,0.574200839,0.043943942,0,-0.003743438,0.00029296,0.03596255,0.001171838,0.023729729,0,0,0.033104436,0.000878879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4489,0.052818199,0.001459066,0.018676048,0.574580302,0.574580302,0.571953983,0.071202435,0.002626319,-0.002335381,0.000291813,0.045453416,0.001167253,0.022177808,0,0,0.032974898,0.00087544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4490,0.062262291,0.00117476,0.013803432,0.575045122,0.575045122,0.572695602,0.038179707,0.00146845,-0.002739541,0,0.056703326,0.00029369,0.018796163,0,0,0.032893286,0.00088107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4491,0.017941588,0.001176498,0.025000574,0.575895566,0.575895566,0.573542571,0.038236171,0,-0.00262506,0,0.048341109,0.000294124,0.026471196,0,0,0.032941932,0.000882373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4492,0.020512738,0.000879117,0.022564012,0.575821868,0.575821868,0.574356672,0.03662989,0.002637352,-0.003576542,0,0.043721436,0.000293039,0.025201364,0,0,0.032820381,0.000879117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4493,0.011586123,0.000868959,0.025199818,0.574671706,0.574671706,0.573513094,0.075889106,0.002027572,-0.002366176,0.000289653,0.032780618,0.001158612,0.025489471,0,0,0.032441145,0.000579306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4494,0.057533754,0.001460248,0.01781502,0.575045494,0.575045494,0.572417049,0.06600319,0.002044347,-0.003741154,0.00029205,0.02468052,0.001168198,0.024532159,0,0,0.031249298,0.000584099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4495,0.012295019,0.000878216,0.025175515,0.575816731,0.575816731,0.573767561,0.051814724,0,-0.003427968,0.000292739,0.033243683,0.001170954,0.027517424,0,0,0.031323025,0.000585477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,0.010719097,0.000869116,0.025494068,0.574775351,0.574775351,0.57361653,0.070688098,0.000579411,-0.00276234,0.000289705,0.040549474,0.001158821,0.02388357,0,0,0.030419058,0.000869116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4497,0.016701275,0.001172019,0.025198415,0.575754474,0.575754474,0.574289449,0.046294762,0.001758029,-0.0045908,0.000293005,0.031711619,0.001172019,0.029300482,0,0,0.029593487,0.00058601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4498,0.001166802,0.000875102,0.028878352,0.574941742,0.574941742,0.574650041,0.061840512,0.002333604,-0.00314424,0,0.024796003,0.000291701,0.029170053,0,0,0.029461753,0.000583401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,0.006957013,0.000869627,0.026668551,0.5751131,0.5751131,0.573953597,0.062033369,0.001449378,-0.002106236,0.000289876,0.037555697,0.001159502,0.027538178,0,0,0.029277431,0.000869627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500,0.014341967,0.001170773,0.025757002,0.575727525,0.575727525,0.573678672,0.050928617,0.002926932,-0.003521977,0.000292693,0.038846534,0.00087808,0.027513161,0,0,0.028976627,0.00087808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,0.019300658,0.000877303,0.022809868,0.575510521,0.575510521,0.573171047,0.056732236,0.002924342,-0.002382169,0,0.049868221,0.000292434,0.024108542,0,0,0.028950987,0.000877303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,0.017832587,0.00116935,0.024848687,0.575612521,0.575612521,0.572981483,0.048528024,0.000584675,-0.00300406,0.000292337,0.054852161,0.00116935,0.024100569,0,0,0.028941412,0.000877012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4503,0.023831934,0.001453167,0.024413201,0.575163392,0.575163392,0.572547692,0.053476536,0.002034433,-0.0044464,0,0.061625895,0.001162533,0.024703834,0,0,0.028191435,0.0008719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,0.019164651,0.001451868,0.025262495,0.57493954,0.57493954,0.57493954,0.051976857,0.000580747,-0.004531569,0,0.040933372,0.001161494,0.028456603,0,0,0.02816623,0.000871121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,0.00498055,0.000878921,0.027539514,0.575693031,0.575693031,0.574228163,0.047754689,0.001757841,-0.002351113,0,0.034548613,0.001171894,0.028418435,0,0,0.028125461,0.000585947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,0.007328286,0.000879394,0.026968091,0.576003246,0.576003246,0.574537589,0.036934559,0.00205192,-0.003142369,0,0.034576903,0.001172526,0.027261222,0,0,0.028140617,0.000586263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,0.01723527,0.001168493,0.024830474,0.575482742,0.575482742,0.575482742,0.040605127,0.002921232,-0.004635995,0.000292123,0.032064905,0.000292123,0.027167459,0,0,0.028043829,0.000584246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4508,0.010793465,0.000875146,0.025670943,0.576429353,0.576429353,0.574679061,0.026837804,0.003208868,-0.002387398,0,0.03094953,0.001166861,0.025379228,0,0,0.02771295,0.000583431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,0.01383273,0.00088294,0.024722325,0.576265626,0.576265626,0.573911119,0.050621904,0.002943134,-0.005489533,0.000294313,0.021511366,0.001177254,0.025310952,0,0,0.026782519,0.000294313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4510,0.006976353,0.001162725,0.027324048,0.574677063,0.574677063,0.572642293,0.079065332,0.002616132,-0.002510906,0,0.039215242,0.001162725,0.027905411,0,0,0.026452004,0.000872044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4511,0.006975033,0.001453132,0.027609506,0.573405849,0.573696476,0.57253397,0.092128563,0.002325011,-0.00374879,0.000290626,0.047103561,0.001162506,0.023959503,0,0,0.025865748,0.000871879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,0.011291305,0.000868562,0.025188295,0.574698448,0.574987969,0.573250845,0.077591529,0,-0.003965564,0.000289521,0.033549361,0.001158083,0.025477815,0,0,0.025767336,0.000579041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,0.031043352,0.001450624,0.022919858,0.574447078,0.574447078,0.574447078,0.062666954,0.001160499,-0.003204428,0.000290125,0.048027257,0.001160499,0.023918151,0,0,0.025530981,0.000870374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4514,0.017942878,0.001176582,0.025002371,0.575936964,0.575936964,0.5735838,0.04088623,0.000588291,-0.003381497,0.000294146,0.048762271,0.001176582,0.026473098,0,0,0.025590662,0.000882437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,0.010120636,0.001156644,0.026313653,0.573406307,0.573406307,0.572538824,0.097158104,0.000578322,-0.003677839,0,0.039907402,0.000289161,0.027181136,0,0,0.024578687,0.000867483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4516,0.004099359,0.000878434,0.027817079,0.575959931,0.575959931,0.573910252,0.033087683,0.001464057,-0.002960616,0.000292811,0.046976018,0.001171245,0.029281135,0,0,0.024596154,0.000878434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4517,0.010264372,0.000879803,0.025807563,0.575391356,0.575391356,0.574804821,0.036951738,0,-0.003383137,0.000293268,0.051432421,0.000293268,0.026687367,0,0,0.024047957,0.000879803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,0.036313607,0.001162035,0.020045111,0.574045501,0.574045501,0.572302448,0.094415379,0.002033562,-0.002903927,0.000290509,0.025950866,0.000290509,0.024693253,0,0,0.023821726,0.000581018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4519,0.008999427,0.000870912,0.026127369,0.574511817,0.574511817,0.57189908,0.094348833,0,-0.004096771,0.000290304,0.02264343,0.001161216,0.025256457,0,0,0.023804936,0.000580608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4520,0.005826802,0.00116536,0.02767731,0.575688058,0.575688058,0.573940017,0.05331524,0.001748041,-0.002115129,0,0.034390661,0.00116536,0.028842671,0,0,0.023598549,0.00058268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,0.02228591,0.001172943,0.023752089,0.575621602,0.575621602,0.574741895,0.041346228,0.001466178,-0.002718295,0,0.043325862,0.000293236,0.025218267,0,0,0.023458853,0.000879707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4522,0.020215647,0.001171922,0.024317373,0.57599945,0.57599945,0.574241568,0.043068118,0.002050863,-0.003039086,0.00029298,0.037914593,0.00029298,0.025782274,0,0,0.023438431,0.000878941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
